threshold,area,perim,q2,arg2,q3,arg3,q4,arg4,q5,arg5,q6,arg6,q7,arg7,q8,arg8,lambda,velocity,pattern,timestep,vel_norm,isoperi_ratio,anisotro_ind,t_norm
25.0,56574.59031746051,2618.409528691949,0.01445810633803614,-1.499573365285986,0.0120473738055226,1.428417929485868,0.006097661510177966,-3.120478062673135,0.006831133417101061,-1.006986652588362,0.01346076820885554,2.892257603367883,0.009318584057511788,1.140820360849991,0.01137490475954647,-0.07194819054016952,2.0,69.0,1.0,856.0,10.0,271.51492594815755,0.9857479512976375,24.122416972612896
15.0,60184.71708049908,2704.147532960743,0.005840048694220689,1.710487546089096,0.01248322215877274,2.163880446938018,0.008633230310121852,-3.04835907146043,0.007271528068803685,-0.8983359192126626,0.0144128148126406,-2.710298567986581,0.01187051387496219,1.293425448957143,0.004140868172377009,-0.05691442445961786,2.0,69.0,1.0,857.0,10.0,279.6827654317498,0.9941938594493208,24.150597366272493
25.0,56567.44079743019,2618.100934180943,0.002343598567885081,1.318430955574219,0.01118530489185525,2.24971183295346,0.008429690745984746,-3.03397963651896,0.006623373877029676,-0.8411450527332694,0.01382492299094395,-2.939158632723058,0.01141440673984976,1.262252284367041,0.006600400484796817,0.6338444032970442,2.0,69.0,1.0,857.0,10.0,271.5126130111226,0.9976618810443509,24.150597366272493
15.0,60184.33095255302,2704.395552953437,0.01347672388599959,1.556448111726958,0.01238893366225924,1.052823919179692,0.005501562501966785,-3.125846334113409,0.00547388071878493,-2.067463288055923,0.01272100075451045,-2.95142423090011,0.006952882802853972,1.684604938424425,0.01446836015055315,0.1750101596223126,2.0,69.0,1.0,858.0,10.0,279.65532153796255,0.9867024830779286,24.178777759932085
25.0,56563.04146541982,2617.990665030596,0.01368128607745293,1.466039002673276,0.0125790583357858,1.279148505746087,0.006241942395147865,3.10706674702627,0.004951271081579081,-2.124824230872453,0.01465563600097694,-2.734178459872677,0.006453578263609453,1.248772836510711,0.006710121536114828,-0.2588987886497759,2.0,69.0,1.0,858.0,10.0,271.5029322388833,0.9865033652437305,24.178777759932085
15.0,60231.32247637948,2705.642790781501,0.01107408086559751,-1.644022665968448,0.01292731973553831,0.9772073814738302,0.007490950772381146,3.124205427965526,0.006964618602188118,-1.34639078995983,0.01436509100418127,2.6966265094743,0.009235301429015286,1.863660613936604,0.008343969343985777,-1.026173950151106,2.0,69.0,1.0,859.0,10.0,279.74465935044793,0.9890472112032416,24.206958153591682
25.0,56621.38457671971,2619.428058837017,0.007466311165610024,-1.529234950481094,0.01271968876679128,0.8800929275623585,0.007685568650794048,3.101904809173828,0.006254687205276055,-1.410766013768572,0.01514385803106806,2.563014830663468,0.009494877769898645,1.611254530238764,0.01004550431762601,-0.003779500390986487,2.0,69.0,1.0,859.0,10.0,271.63384040603347,0.9925890215058688,24.206958153591682
15.0,60152.17056878346,2703.751226084174,0.008406696310750977,-1.622471354756844,0.01192350470521826,2.147984713380718,0.00638213559862886,-2.938731074441461,0.006841780084105254,-0.6100392843597641,0.01157988552220601,3.002051647269117,0.01190476182966773,1.294150338153827,0.007945217538008661,-0.4372668303777972,2.0,69.0,1.0,860.0,10.0,279.5724922223108,0.991663387062475,24.235138547251275
25.0,56526.48944255499,2616.994422625032,0.0100177139083593,-1.420295277044483,0.01136026759729111,2.032010598817327,0.005872842773067145,-3.041109729038712,0.00849196426574856,-0.837960377186843,0.01215687051017316,-3.114534847213182,0.01084864925536283,1.374400468852572,0.003350300606372211,-0.2611340386981874,2.0,69.0,1.0,860.0,10.0,271.4307717749328,0.9900816453311548,24.235138547251275
15.0,60192.20653533686,2704.515049962226,0.01485925984376122,1.599704043914014,0.01155363570024902,1.809211961403062,0.006936970693818346,3.114134413314533,0.005646670520877839,-1.657751197785946,0.0126106693259292,-2.754196149742344,0.006420672560152807,1.084697164142628,0.01084631116560124,0.02423135813879543,2.0,69.0,1.0,861.0,10.0,279.67955860687846,0.9853583049081616,24.263318940910867
25.0,56590.08064720341,2618.532376045833,0.01221970833839364,1.53022412847043,0.01220830985255983,1.94827492395779,0.007320410850682209,-3.016823093579968,0.004430069980827562,-1.528144360448412,0.01254944621958663,-2.565707018091091,0.008399085041397572,1.360245728829272,0.008860622522823887,-0.2152762104669003,2.0,69.0,1.0,861.0,10.0,271.57652623073216,0.9879278102987613,24.263318940910867
15.0,60214.96021069546,2705.217748570948,0.002478887909387449,1.833642311476921,0.01347862024131989,0.7506229803397338,0.006662869426963623,-3.096060270397936,0.005557146515632472,-1.947448112990075,0.01294887485355794,3.074507648827001,0.008565479286104316,1.841491696006116,0.006828469408505407,-0.1352602232942964,2.0,69.0,1.0,862.0,10.0,279.71260610581686,0.9975272417810643,24.291499334570464
25.0,56581.10638888902,2618.340420242111,0.005457368097218649,1.323781257111962,0.01182515664432237,0.7822134299941956,0.005639399314697547,2.896222263112882,0.008349731500034156,-2.105671210695876,0.01132621079479342,2.955832254398368,0.008659436666062253,1.844451300845829,0.008244216414273586,-0.2880635976477135,2.0,69.0,1.0,862.0,10.0,271.55336531355954,0.9945722531154688,24.291499334570464
15.0,60178.38335884364,2704.372341765658,0.01571956502967696,-1.584086855234114,0.01116440719885529,1.506978952915701,0.007106090814769037,-2.932797413892509,0.008334331336433097,-1.096059441804611,0.01440343848099133,2.80741840263315,0.00802869437404031,1.54822108579824,0.007988432318465298,-0.1614411311822792,2.0,69.0,1.0,863.0,10.0,279.63008517032927,0.9845237154320073,24.319679728230057
25.0,56581.34554894188,2618.541640928507,0.01393590771779902,-1.499789170789047,0.01242503324309813,1.361985010413387,0.0056423828258524,-3.079221323840786,0.008865982604646801,-0.9770058260792746,0.01269839682086906,2.82046964800912,0.006555843340149937,1.650595552608735,0.01464529510337959,0.04435537586343188,2.0,69.0,1.0,863.0,10.0,271.5336456421615,0.9862556325190549,24.319679728230057
15.0,60180.27221371882,2704.213147745153,0.004276902549307209,1.815600414353239,0.01220397588344637,2.180181461762434,0.008336454308843623,-3.091040643117989,0.0090002181772249,-0.8388972687567146,0.01393834631949591,-2.938128677711926,0.01112712526237599,1.295276093239548,0.006165195071952675,-0.1176063299614619,2.0,69.0,1.0,864.0,10.0,279.65532411570143,0.9957413114466235,24.347860121889653
25.0,56560.4408597885,2617.717162794594,0.0009171391038077468,0.6647501849119721,0.01102765656696451,2.247221040914065,0.006709808947002015,-3.095980568400609,0.007788104051339317,-0.7005240064381383,0.01195700023530177,-2.881085200512987,0.008632269356214918,1.199975153841659,0.003231582875186541,-0.181011742379538,2.0,69.0,1.0,864.0,10.0,271.51881496504427,0.9990837012695887,24.347860121889653
15.0,60183.91558845298,2704.70317517697,0.01471135876476155,1.585791628424988,0.01179014964935951,1.108834742795344,0.005594612912673113,2.974401517601848,0.005622164725646692,-1.984000538569488,0.01320356198085042,-2.716139359543181,0.007777112791353302,1.40504212034996,0.009049053829673859,0.1647227194455471,2.0,69.0,1.0,865.0,10.0,279.6215848189418,0.9855019275800064,24.376040515549246
25.0,56563.50634448244,2618.229637987987,0.01417459970156724,1.485711089692268,0.01168993687487373,1.337152332318091,0.006201861135380664,3.044391572676577,0.005926804718130974,-2.13603500894094,0.01472254012227997,-2.95043158761452,0.0028251128409792,1.381554712490328,0.008954217933270243,0.1626428935504365,2.0,69.0,1.0,865.0,10.0,271.4803826446044,0.986023511429158,24.376040515549246
15.0,60227.5494590464,2705.526063552702,0.009854342101790885,-1.669750727071527,0.01373585083947145,0.9021454348289415,0.007907217308642259,2.995596147620952,0.004876183500451946,-1.545593427777771,0.0140368917012536,2.795671285358215,0.01050997968814636,1.584820445325358,0.008744259955156255,0.1801732868208485,2.0,69.0,1.0,866.0,10.0,279.73920410258194,0.9902418183583969,24.404220909208842
25.0,56619.07107426334,2619.373030915145,0.00602699480236983,-1.574190185118774,0.01217264855957473,0.8341558275947879,0.008624105565076699,3.03515666254445,0.005576380067016142,-1.803314495537414,0.01643207025752402,2.786696301756483,0.00858106369797675,1.606740854004965,0.006956928553265154,-0.3346702742390745,2.0,69.0,1.0,866.0,10.0,271.6284479386874,0.9940091122469792,24.404220909208842
15.0,60148.30563114173,2703.856444912414,0.009973404882387573,-1.62086270567759,0.01190854695645997,2.104069236562477,0.006263934846211721,-3.000555903210775,0.008337296212151573,-0.7927929141892875,0.01159245958418691,3.098791526308029,0.00888410693639708,1.040719397964109,0.009482755138873176,-0.2937683470561206,2.0,69.0,1.0,867.0,10.0,279.54365025882794,0.9901250816762358,24.432401302868435
25.0,56521.08054421768,2616.820294243264,0.01121948300149108,-1.424456507742434,0.01153497834702325,1.958806704636615,0.005153759938915412,-3.020046230779142,0.007506237398606256,-0.757519458065436,0.01353068585667357,2.920486875211977,0.01022681982082278,1.478762609452695,0.005004396336974938,0.3950285142675945,2.0,69.0,1.0,867.0,10.0,271.4228589579478,0.9889049971938936,24.432401302868435
15.0,60194.73027777803,2704.833826861567,0.01438780898787913,1.627637401982006,0.0117021331003041,1.801234617307081,0.006769098069216616,-3.109559271122509,0.005920200829305328,-1.09590714820075,0.01453222756479113,-2.747056422912414,0.006512092039949245,1.086357290788645,0.01082836120554766,-0.04277643949353675,2.0,69.0,1.0,868.0,10.0,279.6583221452961,0.9858162638978925,24.46058169652803
25.0,56587.12745464877,2618.49734159876,0.01107346694130038,1.545354826719555,0.01134320736990676,1.950074316530439,0.007194629754252948,-3.131183335064121,0.003981930922816932,-1.55452957339284,0.01385233186180076,-2.699896581453895,0.006405364175579548,1.221381626124845,0.01360581469403717,-0.1807772275254169,2.0,69.0,1.0,868.0,10.0,271.5659872172819,0.9890478117531856,24.46058169652803
15.0,60204.88138133044,2705.08772040871,0.004102247837620267,1.773744995241411,0.01315689596590205,0.7898932400130172,0.005204207426034928,3.061426178980954,0.00660932062454895,-2.004545704503527,0.01431223098604642,-3.140004767227249,0.0078566591863015,1.996990955271904,0.008244659526908794,-0.1128594575685135,2.0,69.0,1.0,869.0,10.0,279.6792305563469,0.9959145118473197,24.488762090187624
25.0,56560.84266156454,2617.738364601582,0.006855290527789701,1.382174387687686,0.01168918370255799,0.8053030068628764,0.004784254780449601,3.028150187003528,0.005656336070183156,-2.27601466230028,0.0114946710945005,-3.130173918717695,0.00808668606529842,1.894420394694571,0.008594415133591257,-0.3753267788365019,2.0,69.0,1.0,869.0,10.0,271.51854469377236,0.9931913845094897,24.488762090187624
15.0,60180.29530612257,2704.793457093457,0.01546449432814047,-1.608921263272679,0.01037521036446616,1.384443571893772,0.005878927872604582,-2.889111074064513,0.007594050308849738,-1.04536457866274,0.01476209188868641,2.75746072022236,0.007020603596480562,1.842072040815556,0.01040478257387318,-0.2102534706670546,2.0,69.0,1.0,870.0,10.0,279.59543177502803,0.9847710142358328,24.51694248384722
25.0,56573.12036942576,2618.455177505315,0.0138568783213402,-1.532628619741423,0.01209745187654919,1.279361775647073,0.004103289252091873,-3.03886757099237,0.007797776859034151,-0.9118649261209446,0.01155129690906551,3.012391016721743,0.006844006780110829,1.621794086151798,0.01181127866098591,-0.3115651946661123,2.0,69.0,1.0,870.0,10.0,271.50313798774704,0.9863325104187455,24.51694248384722
15.0,60164.45949168567,2703.851644217645,0.002674891303636162,2.098062434155965,0.0121664066836129,2.324706109154473,0.007645539757299953,-2.994933010854095,0.007881037071281339,-0.5970147090638249,0.01565641601268481,-3.076936624077703,0.01028834195225449,1.188543752663576,0.006810350566515455,-0.00787294406806225,2.0,69.0,1.0,871.0,10.0,279.6192229710455,0.9973322446519446,24.545122877506813
25.0,56539.92382369648,2617.105125798347,0.001110201910445128,-0.9833687947941647,0.0103848447030581,2.351346947924073,0.006414987763765866,-2.966932526763219,0.008097207610460663,-0.7967914348621096,0.01499485404190855,-2.950515230573466,0.005151259531321012,1.15718828475246,0.007128253916611068,-0.2964989654524631,2.0,69.0,1.0,871.0,10.0,271.48379722020803,0.9988910292709768,24.545122877506813
15.0,60171.74554894215,2704.103805709979,0.01524111221256748,1.608873105036498,0.01094084450744682,1.239376126651014,0.005122702334765545,2.967051424864181,0.003336033806235572,-2.018996167839046,0.01469146661441052,-2.871455502352817,0.003563062694971342,1.56283778667214,0.01422060709027917,-0.1777684393835939,2.0,69.0,1.0,872.0,10.0,279.6270074707412,0.9849876920573559,24.57330327116641
25.0,56547.27524281962,2617.921888602732,0.01448837257930885,1.522843287459906,0.01096408079033875,1.453860579060484,0.005170338119358076,2.771589459335261,0.006312446344989077,-2.090576576711072,0.01487679839730195,-2.962274168864475,0.003308841173176212,2.449154201381449,0.01119655940987497,0.1812452298802604,2.0,69.0,1.0,872.0,10.0,271.4343850468033,0.9857185424979563,24.57330327116641
15.0,60223.9575968445,2705.477329870008,0.008397608795376106,-1.756139521974137,0.01264687554491139,0.8639551185206558,0.007104589880074996,2.992236135446624,0.004853100292123573,-1.834973528779853,0.01505128997808058,2.755580069811961,0.008140422451856932,1.795892109244848,0.006918172330993961,0.00188168234531525,2.0,69.0,1.0,873.0,10.0,279.72755959546777,0.9916723237717632,24.601483664826002
25.0,56603.38287792929,2619.064684698064,0.004689337151567079,-1.6395559433706,0.01179130579058796,0.7163365704807612,0.00792633642958891,3.013656351192439,0.005445839635124097,-1.779826865028569,0.0160224629278574,2.815576015549857,0.008073702250947216,1.771259979059431,0.009939233471908643,-0.2082945059795778,2.0,69.0,1.0,873.0,10.0,271.58515458831937,0.995332550094677,24.601483664826002
15.0,60136.94837868505,2703.455884349334,0.01131296508155008,-1.622353232936168,0.01122238329873142,2.09364785425636,0.004788132259183534,3.109621104312459,0.006504567313841456,-0.7272995185293696,0.01467864869015699,2.978108481264527,0.008117433497581072,1.149247389197415,0.01002466760627918,0.05977651837111555,2.0,69.0,1.0,874.0,10.0,279.53227767392417,0.988813586424616,24.6296640584856
25.0,56520.1760922148,2617.167936253395,0.01197214775817816,-1.489448247515109,0.01099602958423213,1.915542209848747,0.004074645726532816,-2.985436296820152,0.006830793434695325,-0.3848955040692392,0.01554158819230051,3.054929030895676,0.009502453621523951,1.500483742623502,0.007445371176453211,-0.1280072156237893,2.0,69.0,1.0,874.0,10.0,271.38246274726134,0.9881694888691354,24.6296640584856
