pattern,lambda,velocities,h_mins,h_max,dh,time
sine,1,0.0,0.017294204488613664,4.622588452556072,4.605294248067459,3.8043531440452583
sine,1,0.0,0.01857656493507714,4.648626453661284,4.630049888726207,3.832533537704853
sine,1,0.0,0.018643738850470475,4.673709982732853,4.655066243882382,3.8607139313644474
sine,1,0.0,0.018539989617232078,4.698384291286537,4.679844301669305,3.8888943250240415
sine,1,0.0,0.018403462049562645,4.722065091366176,4.703661629316613,3.917074718683636
sine,1,0.0,0.01827050458095192,4.744982828267826,4.726712323686874,3.9452551123432307
sine,1,0.0,0.018090590380665593,4.766796742291519,4.748706151910854,3.9734355060028252
sine,1,0.0,0.017904489173186756,4.787187729359076,4.769283240185889,4.001615899662419
sine,1,0.0,0.0181039877568981,4.806451704154319,4.78834771639742,4.029796293322014
sine,1,0.0,0.01863531329225129,4.823911695841452,4.8052763825492,4.0579766869816085
sine,1,0.0,0.018580690808004372,4.840190398671004,4.821609707863,4.086157080641203
sine,1,0.0,0.018476746960464228,4.8552488072110105,4.836772060250547,4.114337474300798
sine,1,0.0,0.018223601068049527,4.8683646576422435,4.850141056574194,4.142517867960392
sine,1,0.0,0.018827510425311084,4.880098355074673,4.861270844649362,4.170698261619987
sine,1,0.0,0.0187401863013395,4.891047551063627,4.872307364762287,4.198878655279581
sine,1,0.0,0.018435175301126584,4.900107525016441,4.8816723497153145,4.227059048939176
sine,1,0.0,0.018973051356523572,4.90804815131929,4.889075099962767,4.2552394425987705
sine,1,0.0,0.01880014300870275,4.915261751831446,4.896461608822744,4.283419836258365
sine,1,0.0,0.019133042936790832,4.920733059186891,4.9016000162501,4.31160022991796
sine,1,0.0,0.0189690829743457,4.925613327723481,4.906644244749135,4.339780623577554
sine,1,0.0,0.019244438562956295,4.9296138965673215,4.910369458004365,4.367961017237148
sine,1,0.0,0.019042988901392128,4.932292301528337,4.913249312626944,4.3961414108967425
sine,1,0.0,0.019325413253692407,4.934035521980607,4.914710108726915,4.424321804556337
sine,1,0.0,0.018953121436776067,4.93275448739796,4.913801365961184,4.452502198215932
sine,1,0.0,0.01932647660107587,4.9284601320626455,4.90913365546157,4.480682591875526
sine,1,0.0,0.01949398597343546,4.920710293569947,4.901216307596512,4.508862985535121
sine,1,0.0,0.019151500018767142,4.910424451291807,4.891272951273041,4.537043379194715
sine,1,0.0,0.019410984767258714,4.897688043668244,4.878277058900985,4.56522377285431
sine,1,0.0,0.01953513202690649,4.884454150276895,4.864919018249989,4.5934041665139045
sine,1,0.0,0.01919941449035784,4.870815855877574,4.851616441387216,4.621584560173499
sine,1,0.0,0.019433171041350283,4.858652123736066,4.839218952694716,4.649764953833094
sine,1,0.0,0.01954936480790152,4.849018607802525,4.829469242994623,4.677945347492688
sine,1,0.0,0.019209723614410076,4.8432022354830035,4.823992511868593,4.706125741152283
sine,1,0.0,0.019470960598750933,4.8428544687713115,4.823383508172561,4.734306134811877
sine,1,0.0,0.019602140836645937,4.851802767631767,4.832200626795121,4.762486528471471
sine,1,0.0,0.01934569799475587,4.876659618995143,4.8573139210003875,4.790666922131066
sine,1,0.0,0.019464800095642637,4.962754990085074,4.9432901899894315,4.81884731579066
